county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full,is_complete
CLARK,2624,69,Steyer,1,10,14,4,6,CLARK-2624,TRUE
CLARK,2624,69,Warren,0,1,0,4,6,CLARK-2624,TRUE
CLARK,2624,69,Yang,0,3,0,4,6,CLARK-2624,TRUE
CLARK,2624,69,Uncommitted,0,1,0,4,6,CLARK-2624,TRUE
CLARK,2625,0,Bennet,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Biden,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Buttigieg,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Delaney,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Gabbard,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Klobuchar,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Patrick,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Sanders,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Steyer,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Warren,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Yang,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2625,0,Uncommitted,0,0,0,4,1,CLARK-2625,TRUE
CLARK,2631,0,Bennet,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Biden,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Buttigieg,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Delaney,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Gabbard,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Klobuchar,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Patrick,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Sanders,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Steyer,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Warren,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Yang,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2631,0,Uncommitted,0,0,0,4,1,CLARK-2631,TRUE
CLARK,2632,2,Bennet,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Biden,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Buttigieg,1,2,2,4,1,CLARK-2632,TRUE
CLARK,2632,2,Delaney,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Gabbard,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Klobuchar,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Patrick,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Sanders,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Steyer,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Warren,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Yang,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2632,2,Uncommitted,0,0,0,4,1,CLARK-2632,TRUE
CLARK,2633,34,Bennet,0,0,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Biden,2,7,11,4,5,CLARK-2633,TRUE
CLARK,2633,34,Buttigieg,0,5,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Delaney,0,0,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Gabbard,0,0,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Klobuchar,0,3,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Patrick,0,0,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Sanders,3,12,17,4,5,CLARK-2633,TRUE
CLARK,2633,34,Steyer,0,3,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Warren,0,4,1,4,5,CLARK-2633,TRUE
CLARK,2633,34,Yang,0,0,0,4,5,CLARK-2633,TRUE
CLARK,2633,34,Uncommitted,0,0,0,4,5,CLARK-2633,TRUE
CLARK,2634,56,Bennet,0,0,0,4,7,CLARK-2634,TRUE
CLARK,2634,56,Biden,2,15,16,4,7,CLARK-2634,TRUE
CLARK,2634,56,Buttigieg,2,16,17,4,7,CLARK-2634,TRUE
CLARK,2634,56,Delaney,0,0,0,4,7,CLARK-2634,TRUE
CLARK,2634,56,Gabbard,0,0,0,4,7,CLARK-2634,TRUE
CLARK,2634,56,Klobuchar,2,7,14,4,7,CLARK-2634,TRUE
CLARK,2634,56,Patrick,0,0,0,4,7,CLARK-2634,TRUE
CLARK,2634,56,Sanders,1,8,9,4,7,CLARK-2634,TRUE
CLARK,2634,56,Steyer,0,4,0,4,7,CLARK-2634,TRUE
CLARK,2634,56,Warren,0,6,0,4,7,CLARK-2634,TRUE
CLARK,2634,56,Yang,0,0,0,4,7,CLARK-2634,TRUE
CLARK,2634,56,Uncommitted,0,0,0,4,7,CLARK-2634,TRUE
