county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full
WASHOE,630700,94,bennet,0,0,0,2,12,WASHOE-630700
WASHOE,630700,94,biden,0,14,3,2,12,WASHOE-630700
WASHOE,630700,94,buttigieg,4,15,26,2,12,WASHOE-630700
WASHOE,630700,94,delaney,0,0,0,2,12,WASHOE-630700
WASHOE,630700,94,gabbard,0,0,0,2,12,WASHOE-630700
WASHOE,630700,94,klobuchar,0,11,0,2,12,WASHOE-630700
WASHOE,630700,94,patrick,0,0,0,2,12,WASHOE-630700
WASHOE,630700,94,sanders,5,31,37,2,12,WASHOE-630700
WASHOE,630700,94,steyer,3,13,23,2,12,WASHOE-630700
WASHOE,630700,94,warren,0,9,0,2,12,WASHOE-630700
WASHOE,630700,94,yang,0,0,0,2,12,WASHOE-630700
WASHOE,630700,94,uncommitted,0,1,1,2,12,WASHOE-630700
DOUGLAS,20,90,bennet,0,0,0,2,7,DOUGLAS-20
DOUGLAS,20,90,biden,0,8,0,2,7,DOUGLAS-20
DOUGLAS,20,90,buttigieg,4,25,40,2,7,DOUGLAS-20
DOUGLAS,20,90,delaney,0,0,0,2,7,DOUGLAS-20
DOUGLAS,20,90,gabbard,0,1,0,2,7,DOUGLAS-20
DOUGLAS,20,90,klobuchar,0,10,0,2,7,DOUGLAS-20
DOUGLAS,20,90,patrick,0,0,0,2,7,DOUGLAS-20
DOUGLAS,20,90,sanders,3,24,33,2,7,DOUGLAS-20
DOUGLAS,20,90,steyer,0,10,7,2,7,DOUGLAS-20
DOUGLAS,20,90,warren,0,11,2,2,7,DOUGLAS-20
DOUGLAS,20,90,yang,0,1,0,2,7,DOUGLAS-20
DOUGLAS,20,90,uncommitted,0,0,0,2,7,DOUGLAS-20
DOUGLAS,21,75,bennet,0,0,0,2,5,DOUGLAS-21
DOUGLAS,21,75,biden,1,15,18,2,5,DOUGLAS-21
DOUGLAS,21,75,buttigieg,0,8,0,2,5,DOUGLAS-21
DOUGLAS,21,75,delaney,0,0,0,2,5,DOUGLAS-21
DOUGLAS,21,75,gabbard,0,0,0,2,5,DOUGLAS-21
DOUGLAS,21,75,klobuchar,2,18,25,2,5,DOUGLAS-21
DOUGLAS,21,75,patrick,0,0,0,2,5,DOUGLAS-21
DOUGLAS,21,75,sanders,1,14,17,2,5,DOUGLAS-21
DOUGLAS,21,75,steyer,1,14,19,2,5,DOUGLAS-21
DOUGLAS,21,75,warren,0,6,0,2,5,DOUGLAS-21
DOUGLAS,21,75,yang,0,0,0,2,5,DOUGLAS-21
DOUGLAS,21,75,uncommitted,0,0,0,2,5,DOUGLAS-21
DOUGLAS,23,103,bennet,0,0,0,2,6,DOUGLAS-23
DOUGLAS,23,103,biden,0,13,1,2,6,DOUGLAS-23
DOUGLAS,23,103,buttigieg,2,23,38,2,6,DOUGLAS-23
DOUGLAS,23,103,delaney,0,0,0,2,6,DOUGLAS-23
DOUGLAS,23,103,gabbard,0,0,0,2,6,DOUGLAS-23
DOUGLAS,23,103,klobuchar,0,12,0,2,6,DOUGLAS-23
DOUGLAS,23,103,patrick,0,0,0,2,6,DOUGLAS-23
DOUGLAS,23,103,sanders,2,29,37,2,6,DOUGLAS-23
DOUGLAS,23,103,steyer,2,17,26,2,6,DOUGLAS-23
DOUGLAS,23,103,warren,0,9,0,2,6,DOUGLAS-23
DOUGLAS,23,103,yang,0,0,0,2,6,DOUGLAS-23
DOUGLAS,23,103,uncommitted,0,0,0,2,6,DOUGLAS-23
DOUGLAS,25,131,bennet,0,1,0,2,8,DOUGLAS-25
DOUGLAS,25,131,biden,0,14,0,2,8,DOUGLAS-25
DOUGLAS,25,131,buttigieg,2,20,30,2,8,DOUGLAS-25
DOUGLAS,25,131,delaney,0,0,0,2,8,DOUGLAS-25
DOUGLAS,25,131,gabbard,0,0,0,2,8,DOUGLAS-25
DOUGLAS,25,131,klobuchar,3,34,53,2,8,DOUGLAS-25
DOUGLAS,25,131,patrick,0,0,0,2,8,DOUGLAS-25
DOUGLAS,25,131,sanders,3,33,39,2,8,DOUGLAS-25
DOUGLAS,25,131,steyer,0,17,0,2,8,DOUGLAS-25
DOUGLAS,25,131,warren,0,12,0,2,8,DOUGLAS-25
DOUGLAS,25,131,yang,0,0,0,2,8,DOUGLAS-25
DOUGLAS,25,131,uncommitted,0,0,0,2,8,DOUGLAS-25
DOUGLAS,26,60,bennet,0,0,0,2,3,DOUGLAS-26
DOUGLAS,26,60,biden,0,7,0,2,3,DOUGLAS-26
DOUGLAS,26,60,buttigieg,1,10,15,2,3,DOUGLAS-26
DOUGLAS,26,60,delaney,0,0,0,2,3,DOUGLAS-26
DOUGLAS,26,60,gabbard,0,0,0,2,3,DOUGLAS-26
DOUGLAS,26,60,klobuchar,1,19,20,2,3,DOUGLAS-26
DOUGLAS,26,60,patrick,0,0,0,2,3,DOUGLAS-26
DOUGLAS,26,60,sanders,1,11,12,2,3,DOUGLAS-26
DOUGLAS,26,60,steyer,0,5,0,2,3,DOUGLAS-26
DOUGLAS,26,60,warren,1,8,11,2,3,DOUGLAS-26
DOUGLAS,26,60,yang,0,0,0,2,3,DOUGLAS-26
DOUGLAS,26,60,uncommitted,0,0,0,2,3,DOUGLAS-26
DOUGLAS,29,72,bennet,0,1,0,2,3,DOUGLAS-29
DOUGLAS,29,72,biden,0,10,0,2,3,DOUGLAS-29
DOUGLAS,29,72,buttigieg,1,20,27,2,3,DOUGLAS-29
DOUGLAS,29,72,delaney,0,0,0,2,3,DOUGLAS-29
DOUGLAS,29,72,gabbard,0,0,0,2,3,DOUGLAS-29
DOUGLAS,29,72,klobuchar,1,12,21,2,3,DOUGLAS-29
DOUGLAS,29,72,patrick,0,0,0,2,3,DOUGLAS-29
DOUGLAS,29,72,sanders,0,8,0,2,3,DOUGLAS-29
DOUGLAS,29,72,steyer,0,11,0,2,3,DOUGLAS-29
DOUGLAS,29,72,warren,1,10,18,2,3,DOUGLAS-29
DOUGLAS,29,72,yang,0,0,0,2,3,DOUGLAS-29
DOUGLAS,29,72,uncommitted,0,0,0,2,3,DOUGLAS-29
DOUGLAS,30,0,bennet,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,biden,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,buttigieg,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,delaney,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,gabbard,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,klobuchar,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,patrick,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,sanders,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,steyer,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,warren,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,yang,0,0,0,2,1,DOUGLAS-30
DOUGLAS,30,0,uncommitted,0,0,0,2,1,DOUGLAS-30
DOUGLAS,33,41,bennet,0,0,0,2,2,DOUGLAS-33
DOUGLAS,33,41,biden,0,8,6,2,2,DOUGLAS-33
DOUGLAS,33,41,buttigieg,0,7,2,2,2,DOUGLAS-33
DOUGLAS,33,41,delaney,0,0,0,2,2,DOUGLAS-33
DOUGLAS,33,41,gabbard,0,0,0,2,2,DOUGLAS-33
DOUGLAS,33,41,klobuchar,0,5,5,2,2,DOUGLAS-33
DOUGLAS,33,41,patrick,0,0,0,2,2,DOUGLAS-33
DOUGLAS,33,41,sanders,0,8,8,2,2,DOUGLAS-33
DOUGLAS,33,41,steyer,0,4,4,2,2,DOUGLAS-33
DOUGLAS,33,41,warren,2,9,22,2,2,DOUGLAS-33
DOUGLAS,33,41,yang,0,0,0,2,2,DOUGLAS-33
DOUGLAS,33,41,uncommitted,0,0,0,2,2,DOUGLAS-33
WASHOE,641500,56,bennet,0,0,0,2,5,WASHOE-641500
WASHOE,641500,56,biden,2,14,19,2,5,WASHOE-641500
WASHOE,641500,56,buttigieg,2,12,18,2,5,WASHOE-641500
WASHOE,641500,56,delaney,0,0,0,2,5,WASHOE-641500
WASHOE,641500,56,gabbard,0,0,0,2,5,WASHOE-641500
WASHOE,641500,56,klobuchar,0,6,0,2,5,WASHOE-641500
WASHOE,641500,56,patrick,0,0,0,2,5,WASHOE-641500
WASHOE,641500,56,sanders,1,11,14,2,5,WASHOE-641500
WASHOE,641500,56,steyer,0,4,3,2,5,WASHOE-641500
WASHOE,641500,56,warren,0,8,2,2,5,WASHOE-641500
WASHOE,641500,56,yang,0,0,0,2,5,WASHOE-641500
WASHOE,641500,56,uncommitted,0,1,0,2,5,WASHOE-641500
ELKO,4,34,bennet,0,0,0,2,3,ELKO-4
ELKO,4,34,biden,0,8,8,2,3,ELKO-4
ELKO,4,34,buttigieg,1,4,8,2,3,ELKO-4
ELKO,4,34,delaney,0,0,0,2,3,ELKO-4
ELKO,4,34,gabbard,0,0,0,2,3,ELKO-4
ELKO,4,34,klobuchar,0,5,0,2,3,ELKO-4
ELKO,4,34,patrick,0,0,0,2,3,ELKO-4
ELKO,4,34,sanders,2,17,18,2,3,ELKO-4
ELKO,4,34,steyer,0,0,0,2,3,ELKO-4
ELKO,4,34,warren,0,0,0,2,3,ELKO-4
ELKO,4,34,yang,0,0,0,2,3,ELKO-4
ELKO,4,34,uncommitted,0,0,0,2,3,ELKO-4
ELKO,5,27,bennet,0,0,0,2,3,ELKO-5
ELKO,5,27,biden,0,3,0,2,3,ELKO-5
ELKO,5,27,buttigieg,2,14,15,2,3,ELKO-5
ELKO,5,27,delaney,0,0,0,2,3,ELKO-5
ELKO,5,27,gabbard,0,0,0,2,3,ELKO-5
ELKO,5,27,klobuchar,0,1,0,2,3,ELKO-5
ELKO,5,27,patrick,0,0,0,2,3,ELKO-5
ELKO,5,27,sanders,1,7,9,2,3,ELKO-5
ELKO,5,27,steyer,0,1,0,2,3,ELKO-5
ELKO,5,27,warren,0,1,1,2,3,ELKO-5
ELKO,5,27,yang,0,0,0,2,3,ELKO-5
ELKO,5,27,uncommitted,0,0,0,2,3,ELKO-5
ELKO,6,25,bennet,0,0,0,2,3,ELKO-6
ELKO,6,25,biden,0,3,0,2,3,ELKO-6
ELKO,6,25,buttigieg,2,10,14,2,3,ELKO-6
ELKO,6,25,delaney,0,0,0,2,3,ELKO-6
ELKO,6,25,gabbard,0,0,0,2,3,ELKO-6
ELKO,6,25,klobuchar,0,1,0,2,3,ELKO-6
ELKO,6,25,patrick,0,0,0,2,3,ELKO-6
ELKO,6,25,sanders,1,11,11,2,3,ELKO-6
ELKO,6,25,steyer,0,0,0,2,3,ELKO-6
ELKO,6,25,warren,0,0,0,2,3,ELKO-6
ELKO,6,25,yang,0,0,0,2,3,ELKO-6
ELKO,6,25,uncommitted,0,0,0,2,3,ELKO-6
ELKO,7,12,bennet,0,0,0,2,2,ELKO-7
ELKO,7,12,biden,1,3,3,2,2,ELKO-7
ELKO,7,12,buttigieg,1,2,3,2,2,ELKO-7
ELKO,7,12,delaney,0,0,0,2,2,ELKO-7
ELKO,7,12,gabbard,0,0,0,2,2,ELKO-7
ELKO,7,12,klobuchar,1,3,3,2,2,ELKO-7
ELKO,7,12,patrick,0,0,0,2,2,ELKO-7
ELKO,7,12,sanders,1,3,3,2,2,ELKO-7
ELKO,7,12,steyer,0,0,0,2,2,ELKO-7
ELKO,7,12,warren,0,1,0,2,2,ELKO-7
ELKO,7,12,yang,0,0,0,2,2,ELKO-7
ELKO,7,12,uncommitted,0,0,0,2,2,ELKO-7
ELKO,8,44,bennet,0,0,0,2,4,ELKO-8
ELKO,8,44,biden,0,6,0,2,4,ELKO-8
ELKO,8,44,buttigieg,0,5,1,2,4,ELKO-8
ELKO,8,44,delaney,0,0,0,2,4,ELKO-8
ELKO,8,44,gabbard,0,1,0,2,4,ELKO-8
ELKO,8,44,klobuchar,0,5,3,2,4,ELKO-8
ELKO,8,44,patrick,0,0,0,2,4,ELKO-8
ELKO,8,44,sanders,4,23,31,2,4,ELKO-8
ELKO,8,44,steyer,0,1,0,2,4,ELKO-8
ELKO,8,44,warren,0,3,0,2,4,ELKO-8
ELKO,8,44,yang,0,0,0,2,4,ELKO-8
ELKO,8,44,uncommitted,0,0,0,2,4,ELKO-8
ELKO,11,23,bennet,0,0,0,2,4,ELKO-11
ELKO,11,23,biden,0,1,0,2,4,ELKO-11
ELKO,11,23,buttigieg,0,2,0,2,4,ELKO-11
ELKO,11,23,delaney,0,0,0,2,4,ELKO-11
ELKO,11,23,gabbard,0,0,0,2,4,ELKO-11
ELKO,11,23,klobuchar,2,5,10,2,4,ELKO-11
ELKO,11,23,patrick,0,0,0,2,4,ELKO-11
ELKO,11,23,sanders,2,12,12,2,4,ELKO-11
ELKO,11,23,steyer,0,0,0,2,4,ELKO-11
ELKO,11,23,warren,0,3,1,2,4,ELKO-11
ELKO,11,23,yang,0,0,0,2,4,ELKO-11
ELKO,11,23,uncommitted,0,0,0,2,4,ELKO-11
ELKO,12,28,bennet,0,0,0,2,5,ELKO-12
ELKO,12,28,biden,2,6,9,2,5,ELKO-12
ELKO,12,28,buttigieg,1,6,7,2,5,ELKO-12
ELKO,12,28,delaney,0,0,0,2,5,ELKO-12
ELKO,12,28,gabbard,0,0,0,2,5,ELKO-12
ELKO,12,28,klobuchar,0,0,0,2,5,ELKO-12
ELKO,12,28,patrick,0,0,0,2,5,ELKO-12
ELKO,12,28,sanders,2,10,3,2,5,ELKO-12
ELKO,12,28,steyer,0,1,0,2,5,ELKO-12
ELKO,12,28,warren,0,4,0,2,5,ELKO-12
ELKO,12,28,yang,0,0,0,2,5,ELKO-12
ELKO,12,28,uncommitted,0,1,0,2,5,ELKO-12
ELKO,14,57,bennet,0,0,0,2,5,ELKO-14
ELKO,14,57,biden,0,5,0,2,5,ELKO-14
ELKO,14,57,buttigieg,2,16,20,2,5,ELKO-14
ELKO,14,57,delaney,0,0,0,2,5,ELKO-14
ELKO,14,57,gabbard,0,0,0,2,5,ELKO-14
ELKO,14,57,klobuchar,1,9,14,2,5,ELKO-14
ELKO,14,57,patrick,0,0,0,2,5,ELKO-14
ELKO,14,57,sanders,2,21,23,2,5,ELKO-14
ELKO,14,57,steyer,0,1,0,2,5,ELKO-14
ELKO,14,57,warren,0,5,0,2,5,ELKO-14
ELKO,14,57,yang,0,0,0,2,5,ELKO-14
ELKO,14,57,uncommitted,0,0,0,2,5,ELKO-14
WASHOE,730900,1,bennet,0,0,0,2,1,WASHOE-730900
WASHOE,730900,1,biden,1,1,1,2,1,WASHOE-730900
WASHOE,730900,1,buttigieg,0,0,0,2,1,WASHOE-730900
WASHOE,730900,1,delaney,0,0,0,2,1,WASHOE-730900
WASHOE,730900,1,gabbard,0,0,0,2,1,WASHOE-730900
WASHOE,730900,1,klobuchar,0,0,0,2,1,WASHOE-730900
